target_order,norm_class,closure_symmetry,left_boundary_order,right_boundary_order,left_rows,right_rows,left_support_profile,right_support_profile,norm_bandwidth,objective,l1_weight,moment_weight,margin_weight,min_norm_margin,coefficient_bound,extra_moment_degree,design_meshes,spectral_radius_cap,q_condition_cap,mixed_pde_error_cap,minimum_rate_ratio,program_id,hard_pass_all,mixed_pde_rate,rate_pass,utility,objective_value,LP_norm_margin,LP_equality_residual,variable_count,equation_count,cells,structural_pass,spectral_pass,pde_pass,egd_residual,moment_residual,minimum_Q_eigenvalue,minimum_P_eigenvalue,scaled_spectral_radius,q_condition_bound,scaled_condition,first_mode_rel_error,max_first_modes_rel_error,extra_low_modes,nonreal,low_pde_error,mixed_pde_error,compile_success,preflight_reject,solver_time_s,error,canonical_hash,strategy,seed,budget_step,preflight_resamples,best_so_far,seed_auc,preflight_rejections_in_arm,preflight_violations,binding_group,group_minimum_violation,feasible_without_positive_norm_margin,infeasibility_interpretation,infeasibility_diagnostic_error,archive_condition,model_id,role,hypothesis,rationale,input_tokens,output_tokens,api_latency_s,repair_index,refined_previous,refinement_eligible,predicted_hard_pass,predicted_primary_metric,predicted_primary_value,evidence_eligible,external_pass
8,diagonal,asymmetric,4,4,5,5,"(9, 9, 10, 10, 10)","(10, 10, 10, 9, 9)",0,hybrid,2.0,2.0,2.0,0.25,50.0,2,"(36, 52)",10.0,20.0,0.1,0.85,prog_k8_diagonal_asymmetric_hybrid_247c25d1c9f8,False,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,False,False,0.1974462719999792,InfeasibleProgram: LP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); equality residual 6.548e-03,,llm_no_archive,3,5,,1.623529318112705,1.6235293181127053,0,,extended_gauss,"{""derivative_boundary_moments"": 0.0, ""extended_gauss"": 0.004482451005272303, ""gradient_boundary_moments"": 0.0}",False,the algebraic system itself is inconsistent for this structure,,no_archive,zai-org/GLM-5.2,spectral_critic,An order-8 diagonal norm with asymmetric closure and hybrid objective can achieve a competitive accuracy-conditioning trade-off while maintaining a real non-positive spectrum.,"This configuration explores an untried combination of target_order 8, diagonal norm_class, asymmetric closure, and hybrid objective. By using a diagonal norm with norm_bandwidth 0, we reduce complexity while the asymmetric closure allows tailored boundary handling. The hybrid objective balances L1 sparsity, moment matching, and margin to improve conditioning.",4116.0,4585.0,19.62232107699947,0.0,False,False,,,,True,False
6,diagonal,reflection,3,3,4,4,"(8, 8, 8, 8)","(8, 8, 8, 8)",0,min_next_moment,0.0,1.0,0.0,0.25,100.0,2,"(36, 52)",12.0,20.0,0.1,0.8,prog_k6_diagonal_reflection_min_next_moment_ac4b0c37bdce,False,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,False,False,0.0806348789997173,InfeasibleProgram: LP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); equality residual 1.746e-03,,llm_no_archive,3,6,,1.623529318112705,1.6235293181127053,0,,extended_gauss,"{""derivative_boundary_moments"": 0.0, ""extended_gauss"": 0.0011181796027185345, ""gradient_boundary_moments"": 0.0}",False,the algebraic system itself is inconsistent for this structure,,no_archive,zai-org/GLM-5.2,spectral_critic,A diagonal-norm reflection-symmetric order-6 closure with min_next_moment objective should yield competitive spectral radius while improving conditioning over block_psd variants.,"Diagonal norm class reduces complexity and may improve Q-conditioning. Reflection symmetry halves free variables, aiding feasibility. min_next_moment objective targets accuracy of the next moment term. Support width 8 satisfies max(7, 3+2)=8. Boundary order 3 is within target_order//2+1=4. This combination has not been explored in the archive and offers a distinct trade-off from prior block_psd asymmetric hybrid attempts.",3952.0,3889.0,18.6110967300001,0.0,False,False,,,,True,False
6,block_psd,reflection,3,3,4,4,"(7, 8, 9, 10)","(7, 8, 9, 10)",2,min_l1,5.0,1.0,0.5,0.25,100.0,2,"(36, 52)",10.0,50.0,0.1,0.5,prog_k6_block_psd_reflection_min_l1_af90e017ccb4,True,4.730988906132198,True,1.6174281730708382,16.24598858173073,0.25,3.6637359812630166e-15,165.0,336.0,160.0,True,True,True,2.220446049250313e-16,1.121325254871408e-14,0.0025952593667955,0.0018903123697226,6.165989155442915,1.6656857207622155,0.6247453184018855,1.8462072856238054e-09,1.1198344900616835e-06,0.0,0.0,1.4323881512512774e-09,2.346755095494241e-06,True,False,0.192002892000346,,04dd8d51ac1c10f21c01133f36f92b25f8b518f31554fabde06b143d08fed544,llm_no_archive,3,7,,1.623529318112705,1.6235293181127053,0,,,,,,,no_archive,zai-org/GLM-5.2,architecture_proposer,A block-PSD reflection-symmetric order-6 construction with min_l1 objective and moderate boundary order 3 will achieve better conditioning than max-margin variants while preserving the extended Gauss identity.,"The min_l1 objective with high l1_weight encourages sparse, small coefficients which improves conditioning. Block-PSD with bandwidth 2 provides a good balance between accuracy and conditioning. Reflection symmetry reduces the degrees of freedom and ensures consistent behavior at both boundaries. The support profile [7,8,9,10] with 4 rows per side keeps complexity moderate while allowing sufficient accuracy for order-6. This combination of block_psd norm class with reflection symmetry and min_l1 objective has not been explored in prior programs and addresses the gap in the min_l1 objective space. The moderate boundary order of 3 avoids over-constraining the system while still maintaining the extended Gauss identity preservation requirements. The q_condition_cap of 50 and spectral_radius_cap of 10 provide reasonable bounds for the optimization to find a well-conditioned solution. The minimum_rate_ratio of 0.5 ensures adequate convergence rates for the mixed PDE error while the mixed_pde_",4069.0,4074.0,19.767530266999984,0.0,False,False,,,,True,True
8,diagonal,reflection,5,5,6,6,"(9, 9, 9, 9, 9, 9)","(9, 9, 9, 9, 9, 9)",0,min_l1,1.0,0.5,0.5,0.25,100.0,2,"(36, 52)",10.0,50.0,0.1,0.5,prog_k8_diagonal_reflection_min_l1_2a4fd55c4211,False,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,False,False,0.2272862939998958,InfeasibleProgram: LP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); equality residual 4.623e-02,,llm_no_archive,3,8,,1.623529318112705,1.6235293181127053,0,,extended_gauss,"{""derivative_boundary_moments"": 0.0, ""extended_gauss"": 0.03207761015168593, ""gradient_boundary_moments"": 0.0}",False,the algebraic system itself is inconsistent for this structure,,no_archive,zai-org/GLM-5.2,architecture_proposer,"A diagonal norm with reflection symmetry and min_l1 objective for order-8 will promote sparsity while maintaining symmetric structure, potentially improving conditioning without sacrificing accuracy.","This combination has not been tried before. The diagonal norm is simpler, reflection ensures symmetry, and min_l1 promotes sparsity. For order-8, this could yield a well-conditioned operator with good accuracy. The diagonal norm with reflection symmetry reduces free parameters while min_l1 encourages sparse coefficients, potentially improving conditioning without sacrificing accuracy. This is genuinely different from all previously used programs which combined diagonal with asymmetric hybrid or block_psd with various objectives. The support profile of 9 matches the minimum required for order-8 with boundary_order=5, and 6 rows provides sufficient degrees of freedom for the closure construction. The spectral radius cap of 10 and q_condition cap of 50 provide reasonable bounds for a diagonal norm construction. The min_l1 objective with weight 1.0 prioritizes sparsity while the moment and margin weights provide secondary regularization. The extra moment degree of 2 allows for higher-order",3939.0,4279.0,18.53104525899971,0.0,False,False,,,,True,False
6,block_psd,reflection,4,4,5,5,"(7, 7, 7, 7, 7)","(7, 7, 7, 7, 7)",2,max_margin,0.0,0.0,5.0,0.25,100.0,1,"(36, 52)",12.0,50.0,0.1,0.8,prog_k6_block_psd_reflection_max_margin_307c2aefce93,False,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,False,False,0.09300949999988,InfeasibleProgram: LP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); equality residual 4.687e-03,,llm_no_archive,3,9,,1.623529318112705,1.6235293181127053,0,,extended_gauss,"{""derivative_boundary_moments"": 0.0, ""extended_gauss"": 0.0046875, ""gradient_boundary_moments"": 0.0}",False,the algebraic system itself is inconsistent for this structure,,no_archive,zai-org/GLM-5.2,adversarial_verifier,A block_psd reflection-symmetric closure at target_order=6 with boundary_order=4 (the ceiling) and max_margin objective can achieve a positive norm margin while keeping spectral radius bounded.,"This combination (k6, block_psd, reflection, max_margin) has not been probed yet. Setting boundary_order to the ceiling of 4 tests the feasibility frontier: if a positive margin is found, it expands the known feasible region; if not, it confirms that lower boundary orders are necessary for this norm class and symmetry. The max_margin objective directly optimizes for the stability margin, giving a clear pass/fail signal.",4050.0,3390.0,14.72832957799983,0.0,False,False,,,,True,False
8,diagonal,asymmetric,4,4,5,5,"(9, 9, 9, 9, 9)","(9, 9, 9, 9, 9)",1,hybrid,3.0,2.0,1.5,0.25,500.0,2,"(36, 52)",15.0,30.0,0.1,0.3,prog_k8_diagonal_asymmetric_hybrid_4a1b0850d441,False,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,False,False,0.1907121899998856,InfeasibleProgram: LP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); equality residual 8.825e-03,,llm_no_archive,3,10,,1.623529318112705,1.6235293181127053,0,,extended_gauss,"{""derivative_boundary_moments"": 0.0, ""extended_gauss"": 0.005824530006200763, ""gradient_boundary_moments"": 0.0}",False,the algebraic system itself is inconsistent for this structure,,no_archive,nvidia/Cosmos3-Super-Reasoner,accuracy_critic,An order-8 staggered construction with asymmetric closure and diagonal norm can balance manufactured-PDE error and boundary order while keeping spectral radius moderate.,"Order 8 provides higher accuracy than order 6 while the asymmetric closure avoids symmetric-mode degeneracy. Diagonal norm reduces bandwidth and supports efficient inversion. The hybrid objective blends l1 sparsity, moment control, and margin to improve PDE error without sacrificing stability. Boundary order 4 satisfies the ceiling rule for order 8. Supports of width 9 satisfy the minimum support requirement. Spectral radius and Q-condition caps are set conservatively to preserve stability while allowing moderate amplification.",1628.0,377.0,5.420068416000049,0.0,False,False,,,,True,False
6,block_psd,reflection,3,3,4,4,"(7, 8, 8, 9)","(7, 8, 8, 9)",1,hybrid,1.2,1.8,2.5,0.25,12.0,1,"(36, 52)",6.0,12.0,0.1,0.85,prog_k6_block_psd_reflection_hybrid_20d25d70c76a,False,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,False,False,0.0779088190001857,InfeasibleProgram: LP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); equality residual 9.591e-04,,llm_no_archive,3,11,,1.623529318112705,1.6235293181127053,0,,extended_gauss,"{""derivative_boundary_moments"": 0.0, ""extended_gauss"": 0.0005922714490947836, ""gradient_boundary_moments"": 0.0}",False,the algebraic system itself is inconsistent for this structure,,no_archive,MiniMaxAI/MiniMax-M3,spectral_critic,"Reflection-symmetric block-PSD closure with 4 boundary rows per side and tight support widths (7-9) should keep the norm bandwidth at 1, satisfy the order-6 Gauss identity at boundary_order=3, and free additional bandwidth for an asymmetric interior margin. The hybrid objective blends a small L1 floor with a margin boost so the next-moment residual is suppressed without sacrificing the SPD margin on the dual block.","Reflection symmetry halves the LP variables, leaving room for an extra moment constraint (degree 1 next moment) and a margin floor of 0.25. Support widths of 7-9 satisfy the support precondition (>= max(target_order+1, boundary_order+2) = 7) while staying compact for the bandwidth cap. The spectral radius cap of 6.0 and Q-condition cap of 12 are chosen to be aggressive but feasible for order-6 staggered closures, and the rate-ratio floor of 0.85 ensures the physical-mode gate passes. The hybrid objective weights L1 lightly (1.2) but emphasizes moment suppression (1.8) and margin (2.5) so the verifier picks a solution that is well-conditioned and spectrally tight, not merely sparse.",1752.0,459.0,3.5916089399997877,0.0,False,False,,,,True,False
8,block_psd,reflection,4,4,5,5,"(9, 9, 9, 9, 9)","(9, 9, 9, 9, 9)",2,hybrid,1.0,3.0,2.0,0.25,1000.0,2,"(36, 52)",12.0,50.0,0.1,0.8,prog_k8_block_psd_reflection_hybrid_17bf13f43903,False,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,False,False,0.4444982489999347,InfeasibleProgram: LP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); equality residual 4.991e-04,,llm_no_archive,3,12,,1.623529318112705,1.6235293181127053,0,,extended_gauss,"{""derivative_boundary_moments"": 0.0, ""extended_gauss"": 0.00031209017337578205, ""gradient_boundary_moments"": 0.0}",False,the algebraic system itself is inconsistent for this structure,,no_archive,zai-org/GLM-5.2,accuracy_critic,A block_psd reflection hybrid closure of order 8 with boundary order 4 and bandwidth 2 should reduce manufactured-PDE error while preserving boundary order.,"Using a hybrid objective with balanced weights for l1, moment, and margin, along with a block_psd norm class and reflection symmetry, aims to reduce PDE error and maintain stability. The chosen parameters provide sufficient flexibility without exceeding complexity caps.",4218.0,4515.0,21.333019990999677,0.0,False,False,,,,True,False
6,block_psd,asymmetric,4,4,5,5,"(7, 8, 8, 8, 8)","(7, 7, 8, 8, 9)",2,hybrid,0.3,0.2,0.5,0.25,8.0,1,"(36, 52)",10.0,30.0,0.1,0.25,prog_k6_block_psd_asymmetric_hybrid_9549d01a1d3e,False,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,False,False,0.1682467529999485,InfeasibleProgram: LP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); equality residual 2.467e-03,,llm_no_archive,4,1,,-2.0,1.4138827527482023,0,,extended_gauss,"{""derivative_boundary_moments"": 0.0, ""extended_gauss"": 0.0014451065808627588, ""gradient_boundary_moments"": 0.0}",False,the algebraic system itself is inconsistent for this structure,,no_archive,MiniMaxAI/MiniMax-M3,adversarial_verifier,"Asymmetric boundary closures at order 4 (target_order=6, half=4) with block_psd norm bandwidth 2 and a hybrid objective can extend the Gauss identity while keeping support widths modest; the SPD gate is the most likely failure since block_psd with bandwidth 2 on a 5-row boundary is tight.","Probing feasibility at target_order=6 with boundary_order=4 (ceiling = 6//2+1 = 4). Asymmetric closures allow asymmetric support profiles (left 7,8,8,8,8 vs right 7,7,8,8,9) to test whether extra room on the right improves spectral loading. Block_psd norm with bandwidth=2 is the minimum that can certify a positive norm on a 5-row boundary; this is the tightest SPD constraint and the predicted failure mode. Hybrid objective blends margin, L1, and next-moment to balance conditioning vs accuracy. Extra moment degree=1 keeps the LP from over-collapsing. The attempt is informative because it tests whether the SPD gate (not the Gauss identity) is the binding constraint at order-6 asymmetric closures.",1549.0,451.0,3.2683507829997325,0.0,False,False,,,,True,False
8,block_psd,asymmetric,4,4,8,8,"(15, 16, 17, 18, 19, 20, 21, 22)","(15, 16, 17, 18, 19, 20, 21, 22)",4,hybrid,1.5,1.0,2.5,0.25,100.0,3,"(48, 52)",8.0,10.0,0.1,1.0,prog_k8_block_psd_asymmetric_hybrid_0665217d560d,True,4.835707148773484,True,1.376355538136116,87.99510882120532,0.25,2.398081733190338e-13,1585.0,1248.0,160.0,True,True,True,5.0404125317982113e-14,6.821210263296962e-13,0.0026064817752763,0.0019696474967765,6.617105211365888,1.8669456035772207,0.6704529320995605,3.0115908755385457e-10,1.9835202663828905e-07,0.0,0.0,2.3371888066381453e-10,4.986110227220204e-07,True,False,0.3840193249998265,,ed026cc281ff595f804e09dca918c1733e2ca4a1406ab0c418179133bf3155ba,llm_no_archive,4,2,,1.376355538136116,1.4138827527482023,0,,,,,,,no_archive,MiniMaxAI/MiniMax-M3,architecture_proposer,A high-bandwidth block-PSD norm with asymmetric closure and a hybrid objective will yield a better accuracy/conditioning/bandwidth trade-off than the prior hybrid program.,"Use the order-8 target with boundary closures of order 4 (target_order//2 = 4). Asymmetric closure lets us optimize left and right independently. A large block-PSD norm (bandwidth 4) gives more freedom to satisfy the extended Gauss identity while keeping the norm PSD. The hybrid objective balances L1, margin, and next-moment reduction with a strong margin weight. Extra moment degree 3 pushes more moment annihilation. The right support profile mirrors the left to keep complexity manageable while still well above the min width of max(9,6)=9.",1574.0,391.0,2.8651705699999184,0.0,False,False,,,,True,True
6,diagonal,reflection,3,3,4,4,"(8, 7, 7, 7)","(8, 7, 7, 7)",0,min_l1,5.0,3.0,0.0,0.25,50.0,2,"(36, 52)",10.0,35.0,0.1,0.75,prog_k6_diagonal_reflection_min_l1_9a9586c25895,False,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,False,False,0.5052186000002621,InfeasibleProgram: LP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); equality residual 3.393e-03,,llm_no_archive,4,3,,1.376355538136116,1.4138827527482023,0,,extended_gauss,"{""derivative_boundary_moments"": 0.0, ""extended_gauss"": 0.0023130871507646158, ""gradient_boundary_moments"": 0.0}",False,the algebraic system itself is inconsistent for this structure,,no_archive,zai-org/GLM-5.2,architecture_proposer,"A diagonal norm class with reflection symmetry and min_l1 objective will provide a simpler, better-conditioned closure than the previously tried block_psd asymmetric hybrid programs, trading some flexibility for improved conditioning.","Previous programs used block_psd, asymmetric, hybrid structures. This proposal explores a structurally distinct region: diagonal norm (simpler, potentially better conditioned), reflection symmetry (reduces DOF, ensures consistency), and min_l1 objective (sparsity-promoting). Boundary order 3 is within the ceiling of 4 for target_order 6. Rows 4 equals boundary_order+1. Supports meet the minimum of 7 with a slightly wider 8 on the outermost boundary row to improve accuracy. The diagonal norm with bandwidth 0 is the simplest admissible norm class and has not been tried yet.",4025.0,3447.0,17.39496355500023,0.0,False,False,,,,True,False
6,block_psd,asymmetric,3,4,6,6,"(9, 9, 9, 9, 9, 9)","(9, 9, 9, 9, 9, 9)",2,hybrid,1.5,1.0,2.0,0.25,8.0,2,"(36, 52)",8.0,20.0,0.1,1.0,prog_k6_block_psd_asymmetric_hybrid_9ae12334e28f,True,4.843146272490596,True,1.623529318112705,76.2171531219219,0.25,2.131628207280301e-14,625.0,504.0,160.0,True,True,True,4.884981308350689e-15,4.3021142204224816e-14,0.0019567275495581,0.001614903569992,6.1659518481065865,2.1052315884710744,0.62474153903082,8.019307324487945e-10,4.106106319211841e-07,0.0,0.0,1.572273547025703e-09,2.498431153898852e-06,True,False,0.2696813640000073,,787135efcc5ab3ff686f9d592f43722b312ad36c0fb14d78bf8234965123c81a,llm_no_archive,4,4,,1.623529318112705,1.4138827527482023,0,,,,,,,no_archive,MiniMaxAI/MiniMax-M3,spectral_critic,"Asymmetric order-6 closure with block-PSD norm bandwidth 2, supporting extra moment degree 2, balances the extended Gauss identity with a competitive spectral-radius constant while keeping Q-conditioning bounded.","Asymmetric closure with right boundary order 4 (max allowed for target_order 6 is target_order//2+1 = 4) lets us match higher interior moments on the right while keeping the left at 3. Block-PSD norm with bandwidth 2 provides the positive-norm certificate needed for SPD at order 6. Extra moment degree 2 enforces the next-moment constraint, and a hybrid objective with margin weight 2 prioritizes spectral-radius while L1 and moment weights keep coefficients small and rates accurate. Support width 9 satisfies the >= target_order+1=7 and >= boundary_order+2=6 requirements. Predicted primary metric: scaled_spectral_radius with value ~6.5, with hard gates passing because the boundary orders stay within the feasibility contract and the norm margin is positive.",1609.0,432.0,2.6455620369997632,0.0,False,False,,,,True,True
8,block_psd,reflection,4,4,5,5,"(9, 10, 11, 10, 9)","(9, 10, 11, 10, 9)",2,min_next_moment,1.0,8.0,2.0,0.25,50.0,2,"(36, 52)",10.0,25.0,0.1,0.85,prog_k8_block_psd_reflection_min_next_moment_b5fe9a276472,False,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,False,False,0.1326571709996642,InfeasibleProgram: LP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); equality residual 5.055e-04,,llm_no_archive,4,5,,1.623529318112705,1.4138827527482023,0,,extended_gauss,"{""derivative_boundary_moments"": 0.0, ""extended_gauss"": 0.00027285492445173397, ""gradient_boundary_moments"": 0.0}",False,the algebraic system itself is inconsistent for this structure,,no_archive,zai-org/GLM-5.2,spectral_critic,"An order-8 block_psd reflection-symmetric closure with boundary_order=4, 5 rows per side, and min_next_moment objective will achieve a non-positive spectrum with competitive spectral radius and well-conditioned Q matrix.","Previous programs used block_psd asymmetric hybrid at both order-6 and order-8, and diagonal reflection min_l1 at order-6. This proposal explores the untried combination of order-8, block_psd, reflection symmetry, and min_next_moment objective. Reflection symmetry reduces the search space and may improve numerical conditioning. The min_next_moment objective directly minimizes the leading uncontrolled moment, which should improve accuracy. Boundary_order=4 stays below the ceiling of 5 for feasibility. Support profiles [9,10,11,10,9] provide adequate width for order-8 accuracy while keeping complexity manageable (91 per side). Norm bandwidth 2 gives a richer PSD cone. Moderate weights prioritize moment minimization while maintaining sparsity and margin.",4026.0,3877.0,22.29370911499973,0.0,False,False,,,,True,False
6,block_psd,asymmetric,3,3,4,4,"(7, 7, 7, 7)","(7, 7, 7, 7)",1,hybrid,1.0,2.0,0.5,0.25,200.0,3,"(36, 52)",8.0,25.0,0.1,0.3,prog_k6_block_psd_asymmetric_hybrid_759bc4ca71f7,False,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,False,False,0.1275436959999751,InfeasibleProgram: LP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); equality residual 1.800e-03,,llm_no_archive,4,6,,1.623529318112705,1.4138827527482023,0,,extended_gauss,"{""derivative_boundary_moments"": 0.0, ""extended_gauss"": 0.0010706008903264078, ""gradient_boundary_moments"": 0.0}",False,the algebraic system itself is inconsistent for this structure,,no_archive,nvidia/Cosmos3-Super-Reasoner,accuracy_critic,"A block-PSD order-6 staggered mimetic operator with asymmetric closures, increased extra moment degree, and a modest norm margin should reduce manufactured-PDE error while maintaining extended Gauss identity and acceptable conditioning.","The previous asymmetric block-PSD programs for k6 used left_right boundary order 4 with only one extra moment. Raising extra_moment_degree to 3 and using a smaller boundary order 3 while keeping 4 rows per side should tighten dispersion and improve PDE rate without violating the extended Gauss identity. The asymmetric closure preserves the staggered mimetic structure, and the hybrid objective balances l1 sparsity, moment accuracy, and norm margin. Coefficient bound and spectral radius cap are set conservatively to avoid ill-conditioning.",1544.0,393.0,5.631176655000218,0.0,False,False,,,,True,False
8,block_psd,asymmetric,4,4,7,7,"(12, 12, 11, 11, 10, 10, 10)","(10, 10, 10, 11, 11, 12, 12)",2,hybrid,1.2,0.8,1.5,0.25,10.0,2,"(36, 52)",8.5,25.0,0.1,0.7,prog_k8_block_psd_asymmetric_hybrid_9568631de6df,False,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,False,False,0.4567879869996432,InfeasibleProgram: LP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); equality residual 6.975e-04,,llm_no_archive,4,7,,1.623529318112705,1.4138827527482023,0,,extended_gauss,"{""derivative_boundary_moments"": 0.0, ""extended_gauss"": 0.0006975446428571429, ""gradient_boundary_moments"": 0.0}",False,the algebraic system itself is inconsistent for this structure,,no_archive,MiniMaxAI/MiniMax-M3,accuracy_critic,"Asymmetric right closure with extra moment degree 2 and block-PSD norm band 2 should improve PDE accuracy while keeping the scaled spectral radius under 8.5; reflection on the left and a hybrid objective balance margin, L1, and next-moment terms.","Order-8 staggered derivative/Laplacian with reflection on the left and asymmetric closure on the right. Boundary orders of 4 satisfy target_order // 2 + 1 = 5 ceiling is exceeded... wait, target_order // 2 + 1 = 5, so boundary_order must not exceed 5. Setting both to 4 is safe. Support widths >= max(8+1, 4+2) = 10, satisfied. Rows >= boundary_order + 1 = 5, using 7 for margin. Block-PSD norm with bandwidth 2 gives a richer positive-definite norm. Hybrid objective (l1_weight 1.2, moment_weight 0.8, margin_weight 1.5) balances accuracy and conditioning. Extra moment degree 2 tightens Gauss identity. Predicted primary metric is scaled_spectral_radius around 7.8 with hard pass likely true.",1670.0,473.0,2.7676006310002776,0.0,False,False,,,,True,False
8,diagonal,asymmetric,4,4,5,5,"(9, 9, 9, 9, 9)","(9, 9, 9, 9, 9)",1,hybrid,1.2,0.8,1.5,0.25,12.0,2,"(36, 52)",6.0,8.0,0.1,0.4,prog_k8_diagonal_asymmetric_hybrid_aa5e547ae756,False,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,False,False,0.1852605510002831,InfeasibleProgram: LP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); equality residual 8.825e-03,,llm_no_archive,4,8,,1.623529318112705,1.4138827527482023,0,,extended_gauss,"{""derivative_boundary_moments"": 0.0, ""extended_gauss"": 0.005824530006200763, ""gradient_boundary_moments"": 0.0}",False,the algebraic system itself is inconsistent for this structure,,no_archive,nvidia/Cosmos3-Super-Reasoner,architecture_proposer,"A diagonal-norm order-8 staggered mimetic construction with asymmetric closures and moderate support can achieve a tighter spectral gap than previous block-PSD designs, improving conditioning while preserving extended Gauss identity.","Switching from block-PSD to diagonal norm reduces coupling overhead, allowing the same support band to achieve higher stability margin. Asymmetric closures relax the moment symmetry requirement, freeing degrees of freedom for tighter spectral gaps. The hybrid objective blends L1 sparsity with moment control to improve physical-mode matching on manufactured advection-diffusion tests. The chosen supports meet the feasibility ceiling for order 8 while keeping Q-condition below 8 and spectral radius under 6, which are the soft targets that have been consistently missed by prior block designs in this seed line.",1593.0,398.0,5.701327966999997,0.0,False,False,,,,True,False
8,block_psd,asymmetric,4,4,6,6,"(9, 10, 10, 10, 10, 9)","(9, 10, 10, 10, 10, 9)",2,hybrid,1.2,2.0,0.8,0.25,100.0,2,"(36, 52)",12.0,35.0,0.1,0.85,prog_k8_block_psd_asymmetric_hybrid_b59005e9d7cb,False,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,False,False,0.4706000880000829,InfeasibleProgram: LP infeasible: The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None); equality residual 6.975e-04,,llm_no_archive,4,9,,1.623529318112705,1.4138827527482023,0,,extended_gauss,"{""derivative_boundary_moments"": 0.0, ""extended_gauss"": 0.0006975446428571429, ""gradient_boundary_moments"": 0.0}",False,the algebraic system itself is inconsistent for this structure,,no_archive,nvidia/Cosmos3-Super-Reasoner,architecture_proposer,"A block PSD asymmetric staggered Laplacian with order-8 closure and 6 boundary rows per side, using support widths 9-10-10-10-10-9 and a spectral-radius cap of 12, should satisfy the extended Gauss identity while delivering lower condition number than previous asymmetric programs.","This construction extends the asymmetric block-PSD design to order 8 with matched support widths that keep the operator stencil symmetric in spatial extent despite coefficient asymmetry. The 6 boundary rows per side satisfy the feasibility rule for boundary order 4. A moderate spectral-radius cap of 12 and Q-condition cap of 35 target improved conditioning over earlier programs. The hybrid objective balances L1 sparsity, moment minimization to 2nd degree, and a norm margin margin of 0.25. The coefficient bound of 100 prevents extreme weights that can destabilize the PDE gates. The support profile of 9-10-10-10-10-9 ensures sufficient stencil width to resolve order-8 accuracy while keeping bandwidth low enough to satisfy the norm_class requirement of bandwidth >= 1. This configuration is deliberately distinct from the previously used asymmetric block-PSD programs by combining order-8 closure with a different row count and support symmetric profile.",1614.0,533.0,7.557992852999632,0.0,False,False,,,,True,False
